1,F,F,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
,,,0,
